"cast_id","cast_name","gender","movie_id","k_role","is_main_cast","index","id","k_title","k_type","k_release_date","k_region","k_movie_year","k_genres","is_rating","rating_num","rating_people","k_rating_people","rating_index","k_movie_id","k_cast_id","uid","portray"
"30482823","张振荣","男","35033654","演员","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","60965695","1921","李书记"
"35739560","徐小舒","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","71479169","1922","小柳"
"30204190","骆言","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","60408429","1923","相亲乙"
"34856714","谢颖","女","35033654","总监制","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","69713477","1924",
"34856714","谢颖","女","30423905","总监制","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","69713477","1925",
"35567845","高榕","女","35588265","演员","否","999","35588265","樱桃琥珀","电视剧","2025-07-14","中国大陆","2025","剧情/爱情","有评分","5.7","38891","38891","471","71176579","71135739","1926","方畅"
"34892919","路思奇","男","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","69785887","1927","大年"
"35439368","从瑞麟","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","70878785","1928","刘几"
"33425651","李嘉欣","女","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","66851351","1929","富若兰"
"33394834","肖添仁","男","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","66789717","1930","少年庄图南"
"33394834","肖添仁","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","66789717","1931","童年赵宗实"
"30421974","陈梁","男","25754848","总监制","否","999","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","60843997","1932",
"27593287","邱秋","女","30423905","配音导演","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","55186623","1933",
"27593287","邱秋","女","27088993","配音导演","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","55186623","1934",
"27593287","邱秋","女","26665065","配音","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55186623","1935",
"27593287","邱秋","女","25754848","配音","否","999","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55186623","1936",
"36721272","吴兆麟","男","35588265","演员","否","999","35588265","樱桃琥珀","电视剧","2025-07-14","中国大陆","2025","剧情/爱情","有评分","5.7","38891","38891","471","71176579","73442593","1942","韩引"
"37194741","张瀚方","女","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","74389531","1943","李佳室友"
"37660667","孔钰铭","男","36571896","演员","是","17","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","75321383","1944","刘铮"
"36762032","殷晨曦","女","35332289","演员","是","69","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","73524113","1945","何鹰俊女儿"
"33433280","简弘亦","男","27088993","演唱","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","66866609","1946",
"27562504","啜二勇","男","26797690","演员","否","999","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","55125057","1947","费厂长"
"27622501","周洁琼","女","36534750","演员","是","10","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","55245051","1948","吴姗姗"
"35175726","陈凯瑞","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","70351501","1949"," 门卫乙"
"30269700","刘惠仪","女","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","60539449","1950","李保平母亲"
"30347474","张镒麟","男","34792296","作曲","否","999","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","60694997","1951",
"30371660","边天扬","男","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","60743369","1952","少年顾廷烨"
"30426524","孙延笙","男","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","60853097","1953","包德发"
"35197604","王议伟","男","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","70395257","1954","包德盛"
"36125725","薛宾","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","72251499","1955","冯士元"
"27610484","赵述仁","男","25754848","配音","否","999","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55221017","1956",
"30302217","尹元章","男","30421903","演员","否","999","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","60604483","1957","曹父"
"30302217","尹元章","男","25754848","演员","是","65","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","60604483","1958","楼之敬"
"27567225","李小燕","女","34792298","演员","是","21","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","55134499","1959","郝母"
"27567225","李小燕","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","55134499","1960",
"27567225","李小燕","女","26683725","演员","是","64","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55134499","1961","林母"
"27567583","嵇波","男","36571896","演员","否","999","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","55135215","1962","老嵇"
"27567583","嵇波","男","26683725","演员","是","50","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55135215","1963","年轻傅博文"
"27567583","嵇波","男","25870290","演员","是","22","25870290","温州两家人","电视剧","2015-11-26","中国大陆","2015","剧情","有评分","7.8","7118","7118","236","51740629","55135215","1964","黄金娒"
"35176675","何籽乐","女","34792295","演员","是","65","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","70353399","1966","小敏"
"27564312","李世荣","女","25994712","配音","否","999","25994712","伪装者","电视剧","2015-08-31","中国大陆","2015","剧情/悬疑","有评分","8.6","382758","382758","1814","51989473","55128673","1967",
"36056230","陈艳艳","女","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","72112509","1968","张老师"
"34443516","赵语彤","女","36534750","演员","是","21","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","68887081","1969","张敏(青年"
"36350639","雷丰瑞","男","36534750","演员","是","19","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","72701327","1970","王大志"
"35748131","魏智","男","26665065","演员","是","40","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","71496311","1971","惠王"
"30484357","高尚","男","34792298","编剧","是","3","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","60968763","1972",
"34982100","郜峰","男","26671336","演员","否","999","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","69964249","1973","船上民众"
"30268759","侯晓","男","34792296","演员","是","32","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","60537567","1974","侯先生"
"35224586","吴金鑫","男","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","70449221","1975","陈达"
"35224586","吴金鑫","男","35033654","演员","是","47","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","70449221","1976","黄展旗"
"35343301","吴倩","女","35033654","总策划","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","70686651","1977",
"35343301","吴倩","女","30423905","总策划","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","70686651","1978",
"35343301","吴倩","女","27088993","总策划","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","70686651","1979",
"35047525","曹松","男","36534750","灯光","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","70095099","1980",
"35047525","曹松","男","34792295","演员","是","120","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","70095099","1981","报亭老板"
"35047525","曹松","男","33442331","灯光","否","999","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","70095099","1982",
"35047525","曹松","男","26928226","灯光","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","70095099","1983",
"35047525","曹松","男","26759908","灯光","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","70095099","1984",
"35047525","曹松","男","26743573","灯光","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","70095099","1985",
"35047525","曹松","男","26665065","灯光","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","70095099","1986",
"35047525","曹松","男","26345137","灯光","否","999","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","70095099","1987",
"35047525","曹松","男","26088457","灯光","否","999","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","70095099","1988",
"34853847","张家硕","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","69707743","1989","少年宋仁宗"
"27562160","沈雪炜","男","25754848","演员","是","93","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55124369","1990","北燕使臣"
"27576558","王侃","男","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","55153165","1991","霍老"
"27576558","王侃","男","25754848","演员","是","63","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55153165","1992","何敬中"
"27602011","隋名旸","男","25754848","演员","是","45","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55204071","1993","夏秋"
"27562689","张婉儿","女","26683725","演员","是","69","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55125427","1994","赵雨西"
"36576782","翟骏弛","男","34792295","演员","是","86","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","73153613","1995","小黑"
"37898952","乔牧","男","26671336","演员","否","999","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","75797953","1996","船上民众"
"37396344","罗霆","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","74792737","1997","李迪"
"37811413","于宝坤","男","26671336","演员","否","999","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","75622875","1998","渣兵团"
"27560391","邵伟桐","男","26683725","演员","是","60","26683725","外科风云","电视剧","2017-04-17","中国大陆","2017","剧情/爱情","有评分","7.3","94754","94754","832","53367499","55120831","1999","肖铮"
"35544766","梁文慧","女","34792295","演员","是","35","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","71089581","2000","孟桂芝"
"27568090","刘惜君","女","27088993","演唱","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","55136229","2001",
"30197247","崔绍涵","男","33442331","演员","是","31","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","60394543","2002","贝壳经纪人"
"35868308","秦子为","男","26345137","演员","否","999","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","71736665","2003",
"27567057","王菁华","女","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","55134163","2004","书记老婆"
"27567057","王菁华","女","34792295","演员","是","70","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","55134163","2005","玲子妈"
"30206588","豆艺坤","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","60413225","2006","贾士伟"
"34886546","王珏","女","26665065","总监制","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","69773141","2007",
"27588596","张遥函","男","26665065","配音","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55177241","2008",
"27576403","马正阳","男","26665065","配音","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55152855","2009",
"35457802","王福","男","34792298","原创音乐","否","999","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","70915653","2010",
"35661606","刘舒祎","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","71323261","2011","梁老师"
"30335050","姚清仁","男","35588265","演员","否","999","35588265","樱桃琥珀","电视剧","2025-07-14","中国大陆","2025","剧情/爱情","有评分","5.7","38891","38891","471","71176579","60670149","2012","冯老师"
"34800456","张凌赫","男","35588265","演员","是","2","35588265","樱桃琥珀","电视剧","2025-07-14","中国大陆","2025","剧情/爱情","有评分","5.7","38891","38891","471","71176579","69600961","2013","蒋峤西"
"27609077","何雨虹","女","34792296","演员","是","29","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","55218203","2014","小虹"
"27609077","何雨虹","女","30421903","演员","是","6","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","55218203","2015","沈嘉丽"
"33454694","方芳","女","35332289","总策划","否","999","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","66909437","2016",
"33454694","方芳","女","35033654","总策划","否","999","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","66909437","2017",
"33454694","方芳","女","34792295","总策划","否","999","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","66909437","2018",
"33454694","方芳","女","30423905","总策划","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","66909437","2019",
"33454694","方芳","女","26759908","制片人","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","66909437","2020",
"33454694","方芳","女","26345137","制片人","否","999","26345137","如果蜗牛有爱情","电视剧","2016-10-24","中国大陆","2016","剧情/爱情/悬疑","有评分","7.2","105271","105271","871","52690323","66909437","2021",
"33454694","方芳","女","26298935","总制片","否","999","26298935","鬼吹灯之精绝古城","电视剧","2016-12-19","中国大陆","2016","剧情/悬疑/惊悚","有评分","7.9","274802","274802","1473","52597919","66909437","2022",
"35473437","祈祷君","女","35332289","编剧","是","1","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","70946923","2023",
"27567264","张喜前","男","35332289","演员","是","9","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55134577","2024","马国强"
"30481400","聂闻","男","25754848","演员","是","86","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","60962849","2025","锦衣胖子"
"27562157","刘丕中","男","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55124363","2026","齐国公"
"27562157","刘丕中","男","25754848","演员","是","42","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","55124363","2027","卓鼎风"
"35599085","郑千里","男","34792295","演员","是","66","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","71198219","2028","童年七七"
"35567738","李洛伊","女","34792295","演员","是","25","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","71135525","2029","童年乔三丽"
"27567299","朱佳煜","男","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","55134647","2030","庄振北(少年"
"35774352","余知远","男","36534750","演员","是","26","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","71548753","2031","向鹏飞(青年"
"35013901","卢思宇","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","70027851","2032","齐小飞"
"30378003","赵梓冲","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","60756055","2033","曲队长"
"27667538","凌振赫","男","26665065","配音","否","999","26665065","琅琊榜之风起长林","电视剧","2017-12-18","中国大陆","2017","剧情/古装","有评分","8.4","210088","210088","1328","53330179","55335125","2034",
"30379015","洪佳宁","女","34792296","演员","是","66","34792296","欢迎光临","电视剧","2022-05-18","中国大陆","2022","剧情/喜剧/爱情","有评分","6.4","56516","56516","601","69584641","60758079","2035","化妆师"
"30208071","姜冠南","男","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","60416191","2036","雷正山"
"30208071","姜冠南","男","35033654","演员","是","13","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","60416191","2037","李水旺"
"35932307","林潇","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","71864663","2038","刘妙颖"
"30135170","刘志云","男","30423905","演员","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","60270389","2039","王区长"
"30386297","曹世平","男","27088993","演员","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","60772643","2040","医生"
"30386297","曹世平","男","26430092","演员","否","999","26430092","欢乐颂","电视剧","2016-04-18","中国大陆","2016","剧情/爱情","有评分","7.5","353514","353514","1628","52860233","60772643","2041","老方"
"27588931","何淼澍","男","26088457","作曲","否","999","26088457","他来了，请闭眼","电视剧","2015-10-15","中国大陆","2015","剧情/悬疑","有评分","6.7","74395","74395","706","52176963","55177911","2042",
"27564834","付滢竹","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","55129717","2043","叶子"
"30446573","邬倩","女","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","60893195","2044","女工乙"
"30446573","邬倩","女","36189205","演员","否","999","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","60893195","2045","沈丽萍"
"30446573","邬倩","女","30421903","演员","否","999","30421903","淬火年代","电视剧","2025-06-18","中国大陆","2025","剧情","有评分","7.0","21373","21373","387","60843855","60893195","2046","刘厅长"
"30446573","邬倩","女","27088993","演员","否","999","27088993","都挺好","电视剧","2019-03-01","中国大陆","2019","剧情/家庭","有评分","7.7","394106","394106","1742","54178035","60893195","2047","人事主管"
"30446573","邬倩","女","26743573","演员","否","999","26743573","欢乐颂2","电视剧","2017-05-11","中国大陆","2017","剧情/爱情","有评分","5.4","154450","154450","913","53487195","60893195","2048","樊胜美主管"
"30388045","马瑞泽","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","60776139","2049","梁生"
"34903269","蒋未","男","26759908","演员","否","999","26759908","清平乐","电视剧","2020-04-07","中国大陆","2020","剧情/古装","有评分","6.4","173456","173456","1054","53519865","69806587","2050","王益柔"
"35346201","张浩","男","36571896","演员","是","24","36571896","命悬一生","电视剧","2025-10-11","中国大陆","2025","剧情/悬疑","有评分","7.7","85010","85010","809","73143841","70692451","2051","道哥"
"35346201","张浩","男","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","70692451","2052","买牛村民"
"35346201","张浩","男","35332289","演员","是","41","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","70692451","2053","翻斗车司机"
"35346201","张浩","男","35033654","演员","是","36","35033654","山海情","电视剧","2021-01-12","中国大陆","2021","剧情","有评分","9.2","481571","481571","2105","70067357","70692451","2054","拴闷"
"27571485","白敬亭","男","35332289","演员","是","1","35332289","开端","电视剧","2022-01-11","中国大陆","2022","剧情","有评分","7.9","968506","968506","2766","70664627","55143019","2055","肖鹤云"
"30164877","张喆","女","25754848","配音","否","999","25754848","琅琊榜","电视剧","2015-09-19","中国大陆","2015","剧情/古装","有评分","9.4","919060","919060","2939","51509745","60329803","2056",
"36770885","李雨璇","女","36534750","演员","否","999","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","73541819","2057","庄赶美媳妇"
"37898956","向孝文","男","26671336","演员","否","999","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","75797961","2058","船务"
"37887887","严知度","男","26671336","演员","是","8","26671336","得闲谨制","电影","2025-12-06","中国大陆","2025","剧情/战争","有评分","6.9","268554","268554","1361","53342721","75775823","2059","莫等闲"
"36928733","谭鑫磊","男","26779426","演员","否","999","26779426","欢乐颂3","电视剧","2022-08-11","中国大陆","2022","剧情/爱情","有评分","4.9","41716","41716","452","53558901","73857515","2060",
"36038158","吕梓航","男","34792295","演员","是","31","34792295","乔家的儿女","电视剧","2021-08-17","中国大陆","2021","剧情/家庭","有评分","7.7","235622","235622","1347","69584639","72076365","2062","青年唯民"
"30389758","明星","女","33442331","演员","否","999","33442331","我是余欢水","电视剧","2020-04-06","中国大陆","2020","剧情","有评分","7.3","324953","324953","1540","66884711","60779565","2063","4s店女销售"
"33412604","高斌","男","26797690","造型设计","否","999","26797690","大江大河","电视剧","2018-12-10","中国大陆","2018","剧情","有评分","8.8","260126","260126","1513","53595429","66825257","2064",
"34971211","简宇熙","男","36534750","演员","是","27","36534750","小巷人家","电视剧","2024-10-28","中国大陆","2024","剧情/家庭","有评分","8.4","287902","287902","1555","73069549","69942471","2065","林栋哲(青年"
"34950445","范诗然","女","35321446","演员","否","999","35321446","大江大河之岁月如歌","电视剧","2024-01-08","中国大陆","2024","剧情","有评分","8.0","72953","72953","764","70642941","69900939","2066","樊净"
"36109526","朱卫民","男","34792298","演员","否","999","34792298","相逢时节","电视剧","2022-02-23","中国大陆","2022","剧情","有评分","4.9","33169","33169","403","69584645","72219101","2067","孙片警"
"35231428","赵力","男","30423905","海报设计","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","70462905","2068",
"33433070","朱丽群","女","35613241","演员","否","999","35613241","县委大院","电视剧","2022-12-07","中国大陆","2022","剧情","有评分","6.8","109693","109693","864","71226531","66866189","2069","宝根妻"
"33433070","朱丽群","女","30423905","演员","否","999","30423905","大江大河2","电视剧","2020-12-20","中国大陆","2020","剧情/历史","有评分","8.7","208072","208072","1345","60847859","66866189","2070","胡桂玲"
"30271857","章若楠","女","36189205","演员","是","3","36189205","凡人歌","电视剧","2024-08-31","中国大陆","2024","剧情/喜剧","有评分","7.7","77700","77700","773","72378459","60543763","2071","李晓悦"
"27570086","徐玉兰","女","26928226","演员","否","999","26928226","知否知否应是绿肥红瘦","电视剧","2018-12-25","中国大陆","2018","剧情/爱情/古装","有评分","8.0","695224","695224","2358","53856501","55140221","2072","姑老太太"
