cast_id,cast_name,gender,movie_id,k_role,is_main_cast,index,id,k_title,k_type,k_release_date,k_region,k_movie_year,k_genres,is_rating,rating_num,rating_people,k_rating_people,rating_index,k_movie_id,k_cast_id,uid,portray,movie_id_m,cast_role_agg,main_cast
27562154,焦鹏,男,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,55124357,1902,丁森学,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
27562154,焦鹏,男,35033654,演员,是,37,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,55124357,1903,五蹲,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
35122406,郑胜利,男,25754848,演员,是,97,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,70244861,1906,林燮,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
36151818,朱茉颜,女,34792295,演员,是,117,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,72303685,1911,时髦女人,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
35090999,杨晨睿,男,34792295,演员,是,92,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,70182047,1912,少年智勇,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
36430292,李蕊初,女,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,72860633,1913,吴珊珊(童年,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
35662232,刘琪锜,女,36534750,演员,是,18,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,71324513,1914,庄筱婷(青年,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
30481467,杨雨潼,女,34792298,演员,是,49,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,60962983,1915,青年陈昕儿,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
36016219,王彬,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,72032487,1916,廖君,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
35065399,李子涵,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,70130847,1917,采访记者,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27562088,芮伟航,男,34792296,演员,是,53,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55124225,1918,情侣男,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27562096,柯国庆,男,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,55124241,1919,詹姆斯,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
27562096,柯国庆,男,34792296,演员,是,43,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55124241,1920,外籍高管,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
30482823,张振荣,男,35033654,演员,否,999,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,60965695,1921,李书记,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
35739560,徐小舒,女,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,71479169,1922,小柳,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
30204190,骆言,女,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,60408429,1923,相亲乙,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
35567845,高榕,女,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,71135739,1926,方畅,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
34892919,路思奇,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,69785887,1927,大年,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
35439368,从瑞麟,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,70878785,1928,刘几,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
33425651,李嘉欣,女,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,66851351,1929,富若兰,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
33394834,肖添仁,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,66789717,1930,少年庄图南,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
33394834,肖添仁,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,66789717,1931,童年赵宗实,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
36721272,吴兆麟,男,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,73442593,1942,韩引,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
37194741,张瀚方,女,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,74389531,1943,李佳室友,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
37660667,孔钰铭,男,36571896,演员,是,17,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,75321383,1944,刘铮,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
36762032,殷晨曦,女,35332289,演员,是,69,35332289,开端,电视剧,2022-01-11,中国大陆,2022,剧情,有评分,7.9,968506,968506,2766,70664627,73524113,1945,何鹰俊女儿,m70664627,演员,"白敬亭, 赵今麦, 刘奕君, 刘涛, 黄觉"
27562504,啜二勇,男,26797690,演员,否,999,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55125057,1947,费厂长,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27622501,周洁琼,女,36534750,演员,是,10,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55245051,1948,吴姗姗,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
35175726,陈凯瑞,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,70351501,1949, 门卫乙,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
30269700,刘惠仪,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,60539449,1950,李保平母亲,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
30371660,边天扬,男,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,60743369,1952,少年顾廷烨,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
30426524,孙延笙,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,60853097,1953,包德发,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
35197604,王议伟,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,70395257,1954,包德盛,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
36125725,薛宾,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,72251499,1955,冯士元,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
30302217,尹元章,男,30421903,演员,否,999,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,60604483,1957,曹父,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
30302217,尹元章,男,25754848,演员,是,65,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,60604483,1958,楼之敬,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27567225,李小燕,女,34792298,演员,是,21,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55134499,1959,郝母,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27567225,李小燕,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55134499,1960,,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27567225,李小燕,女,26683725,演员,是,64,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55134499,1961,林母,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27567583,嵇波,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,55135215,1962,老嵇,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
27567583,嵇波,男,26683725,演员,是,50,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55135215,1963,年轻傅博文,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27567583,嵇波,男,25870290,演员,是,22,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,55135215,1964,黄金娒,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
35176675,何籽乐,女,34792295,演员,是,65,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,70353399,1966,小敏,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
36056230,陈艳艳,女,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,72112509,1968,张老师,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
34443516,赵语彤,女,36534750,演员,是,21,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,68887081,1969,张敏(青年,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
36350639,雷丰瑞,男,36534750,演员,是,19,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,72701327,1970,王大志,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
35748131,魏智,男,26665065,演员,是,40,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,71496311,1971,惠王,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
30484357,高尚,男,34792298,编剧,是,3,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,60968763,1972,,m69584645,编剧,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
34982100,郜峰,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,69964249,1973,船上民众,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
30268759,侯晓,男,34792296,演员,是,32,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,60537567,1974,侯先生,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
35224586,吴金鑫,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,70449221,1975,陈达,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
35224586,吴金鑫,男,35033654,演员,是,47,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,70449221,1976,黄展旗,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
35047525,曹松,男,34792295,演员,是,120,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,70095099,1981,报亭老板,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
34853847,张家硕,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,69707743,1989,少年宋仁宗,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27562160,沈雪炜,男,25754848,演员,是,93,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55124369,1990,北燕使臣,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27576558,王侃,男,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55153165,1991,霍老,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27576558,王侃,男,25754848,演员,是,63,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55153165,1992,何敬中,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27602011,隋名旸,男,25754848,演员,是,45,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55204071,1993,夏秋,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27562689,张婉儿,女,26683725,演员,是,69,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55125427,1994,赵雨西,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
36576782,翟骏弛,男,34792295,演员,是,86,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,73153613,1995,小黑,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
37898952,乔牧,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,75797953,1996,船上民众,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
37396344,罗霆,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,74792737,1997,李迪,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
37811413,于宝坤,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,75622875,1998,渣兵团,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
27560391,邵伟桐,男,26683725,演员,是,60,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55120831,1999,肖铮,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
35544766,梁文慧,女,34792295,演员,是,35,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,71089581,2000,孟桂芝,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
30197247,崔绍涵,男,33442331,演员,是,31,33442331,我是余欢水,电视剧,2020-04-06,中国大陆,2020,剧情,有评分,7.3,324953,324953,1540,66884711,60394543,2002,贝壳经纪人,m66884711,演员,"郭京飞, 苗苗, 高露, 岳旸, 高叶"
35868308,秦子为,男,26345137,演员,否,999,26345137,如果蜗牛有爱情,电视剧,2016-10-24,中国大陆,2016,剧情/爱情/悬疑,有评分,7.2,105271,105271,871,52690323,71736665,2003,,m52690323,演员,"王凯, 王子文, 徐悦, 于恒, 赵圆瑗"
27567057,王菁华,女,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55134163,2004,书记老婆,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
27567057,王菁华,女,34792295,演员,是,70,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55134163,2005,玲子妈,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
30206588,豆艺坤,男,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,60413225,2006,贾士伟,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
35661606,刘舒祎,女,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,71323261,2011,梁老师,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
30335050,姚清仁,男,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,60670149,2012,冯老师,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
34800456,张凌赫,男,35588265,演员,是,2,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,69600961,2013,蒋峤西,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27609077,何雨虹,女,34792296,演员,是,29,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55218203,2014,小虹,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27609077,何雨虹,女,30421903,演员,是,6,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55218203,2015,沈嘉丽,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
35473437,祈祷君,女,35332289,编剧,是,1,35332289,开端,电视剧,2022-01-11,中国大陆,2022,剧情,有评分,7.9,968506,968506,2766,70664627,70946923,2023,,m70664627,编剧,"白敬亭, 赵今麦, 刘奕君, 刘涛, 黄觉"
27567264,张喜前,男,35332289,演员,是,9,35332289,开端,电视剧,2022-01-11,中国大陆,2022,剧情,有评分,7.9,968506,968506,2766,70664627,55134577,2024,马国强,m70664627,演员,"白敬亭, 赵今麦, 刘奕君, 刘涛, 黄觉"
30481400,聂闻,男,25754848,演员,是,86,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,60962849,2025,锦衣胖子,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27562157,刘丕中,男,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55124363,2026,齐国公,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27562157,刘丕中,男,25754848,演员,是,42,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55124363,2027,卓鼎风,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
35599085,郑千里,男,34792295,演员,是,66,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,71198219,2028,童年七七,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
35567738,李洛伊,女,34792295,演员,是,25,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,71135525,2029,童年乔三丽,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27567299,朱佳煜,男,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55134647,2030,庄振北(少年,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
35774352,余知远,男,36534750,演员,是,26,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,71548753,2031,向鹏飞(青年,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
35013901,卢思宇,男,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,70027851,2032,齐小飞,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
30378003,赵梓冲,男,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,60756055,2033,曲队长,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
30379015,洪佳宁,女,34792296,演员,是,66,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,60758079,2035,化妆师,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
30208071,姜冠南,男,35321446,演员,否,999,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,60416191,2036,雷正山,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
30208071,姜冠南,男,35033654,演员,是,13,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,60416191,2037,李水旺,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
35932307,林潇,女,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,71864663,2038,刘妙颖,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
30135170,刘志云,男,30423905,演员,否,999,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,60270389,2039,王区长,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
30386297,曹世平,男,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,60772643,2040,医生,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
30386297,曹世平,男,26430092,演员,否,999,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,60772643,2041,老方,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27564834,付滢竹,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55129717,2043,叶子,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
30446573,邬倩,女,36534750,演员,否,999,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,60893195,2044,女工乙,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
30446573,邬倩,女,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,60893195,2045,沈丽萍,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
30446573,邬倩,女,30421903,演员,否,999,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,60893195,2046,刘厅长,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
30446573,邬倩,女,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,60893195,2047,人事主管,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
30446573,邬倩,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,60893195,2048,樊胜美主管,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
30388045,马瑞泽,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,60776139,2049,梁生,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
34903269,蒋未,男,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,69806587,2050,王益柔,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
35346201,张浩,男,36571896,演员,是,24,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,70692451,2051,道哥,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
